Date,bitcoin_Open,bitcoin_High,bitcoin_Low,bitcoin_Close,bitcoin_Volume,bitcoin_Market Cap,iota_Open,iota_High,iota_Low,iota_Close,iota_Volume,iota_Market Cap,bitcoin_cash_Open,bitcoin_cash_High,bitcoin_cash_Low,bitcoin_cash_Close,bitcoin_cash_Volume,bitcoin_cash_Market Cap,bitconnect_Open,bitconnect_High,bitconnect_Low,bitconnect_Close,bitconnect_Volume,bitconnect_Market Cap,waves_Open,waves_High,waves_Low,waves_Close,waves_Volume,waves_Market Cap,stratis_Open,stratis_High,stratis_Low,stratis_Close,stratis_Volume,stratis_Market Cap,ripple_Open,ripple_High,ripple_Low,ripple_Close,ripple_Volume,ripple_Market Cap,qtum_Open,qtum_High,qtum_Low,qtum_Close,qtum_Volume,qtum_Market Cap,ethereum_classic_Open,ethereum_classic_High,ethereum_classic_Low,ethereum_classic_Close,ethereum_classic_Volume,ethereum_classic_Market Cap,omisego_Open,omisego_High,omisego_Low,omisego_Close,omisego_Volume,omisego_Market Cap,numeraire_Open,numeraire_High,numeraire_Low,numeraire_Close,numeraire_Volume,numeraire_Market Cap,nem_Open,nem_High,nem_Low,nem_Close,nem_Volume,nem_Market Cap,litecoin_Open,litecoin_High,litecoin_Low,litecoin_Close,litecoin_Volume,litecoin_Market Cap,ethereum_Open,ethereum_High,ethereum_Low,ethereum_Close,ethereum_Volume,ethereum_Market Cap,dash_Open,dash_High,dash_Low,dash_Close,dash_Volume,dash_Market Cap,monero_Open,monero_High,monero_Low,monero_Close,monero_Volume,monero_Market Cap
3/21/17,1055.36,1122.43,1055.36,1120.54,337391000.00,17125600000.00,,,,,,,,,,,,,1.79,1.95,1.77,1.89,248776.00,10195800.00,0.283693,0.294162,0.278371,0.290301,169660.00,28369300.00,0.126506,0.152415,0.123074,0.137328,776284.00,12437300.00,0.006996,0.007075,0.006792,0.006909,3021440.00,261234000.00,,,,,,,1.95,2.43,1.91,2.43,21455000.00,175087000.00,,,,,,,,,,,,,0.014403,0.015973,0.01398,0.0158,1174180.00,129631000.00,4.04,4.04,3.98,4.01,4970080.00,202923000.00,43.51,44.26,42.37,43.15,91265400.00,3913620000.00,99.91,104.21,90.85,95.38,40860300.00,717014000.00,22.62,23.05,20.68,21.29,18555800.00,320139000.00
3/20/17,1037.24,1063.03,1036.68,1054.23,286530000.00,16829800000.00,,,,,,,,,,,,,1.74,1.8,1.7,1.79,261732.00,9891750.00,0.283642,0.289737,0.262839,0.284629,157842.00,28364200.00,0.11168,0.130109,0.106935,0.125509,463863.00,10979500.00,0.006915,0.007112,0.006761,0.006975,3423710.00,258208000.00,,,,,,,1.93,2.01,1.93,1.95,6100770.00,173892000.00,,,,,,,,,,,,,0.016275,0.017497,0.013922,0.014328,2312320.00,146475000.00,3.95,4.05,3.89,4.03,4068240.00,198555000.00,44.83,46.23,42.44,43.39,154701000.00,4031270000.00,108.16,110.66,99.53,100.05,25082500.00,776036000.00,23.3,24.82,22.44,22.51,10860900.00,329623000.00
3/19/17,976.73,1069.91,976.73,1036.74,406648000.00,15846000000.00,,,,,,,,,,,,,1.61,1.79,1.59,1.74,200786.00,9129360.00,0.263923,0.29801,0.249029,0.278302,184119.00,26392300.00,0.094221,0.113646,0.090427,0.1098,312382.00,9263000.00,0.006736,0.007198,0.006556,0.006912,4241970.00,251511000.00,,,,,,,1.71,2,1.71,1.92,6790520.00,153490000.00,,,,,,,,,,,,,0.011946,0.017394,0.011453,0.016474,2619470.00,107514000.00,3.96,4.03,3.9,3.96,6013050.00,198801000.00,35.53,47,35.34,44.74,239430000.00,3193600000.00,107.55,113.92,98.71,108.23,44670100.00,771412000.00,20.11,24.61,20.11,23.29,22162500.00,284253000.00
3/18/17,1099.69,1114.07,957.65,973.82,621302000.00,17838700000.00,,,,,,,,,,,,,1.73,1.77,1.54,1.6,233726.00,9815210.00,0.267754,0.293936,0.261564,0.261998,230859.00,26775400.00,0.101376,0.119749,0.092855,0.09475,537637.00,9966270.00,0.006137,0.007396,0.006118,0.00671,7223300.00,229142000.00,,,,,,,1.91,1.91,1.65,1.7,9267590.00,171119000.00,,,,,,,,,,,,,0.011541,0.012305,0.011261,0.011957,930344.00,103870000.00,4.04,4.16,3.86,3.97,12199700.00,202967000.00,46.87,46.87,31.7,34.16,262180000.00,4211830000.00,101.04,120.52,95.06,109.24,74763700.00,724518000.00,22.27,22.27,18.6,20.07,16830500.00,314731000.00
3/17/17,1180.16,1180.16,1099.57,1100.23,706599000.00,19141800000.00,,,,,,,,,,,,,1.83,1.9,1.73,1.73,239185.00,10355500.00,0.310492,0.312802,0.267556,0.268144,212021.00,31049200.00,0.090895,0.107788,0.085303,0.098099,344795.00,8935720.00,0.006406,0.006406,0.00597,0.006116,3442010.00,239193000.00,,,,,,,2.09,2.22,1.81,1.91,20132500.00,187614000.00,,,,,,,,,,,,,0.011109,0.012009,0.010488,0.011788,829333.00,99976500.00,4.23,4.23,4.04,4.06,11109600.00,212582000.00,45.93,55.11,38.21,46.83,497534000.00,4125480000.00,89.56,100.04,81.95,99.14,44263600.00,642049000.00,22.57,26.21,20.16,22.35,36529400.00,318778000.00
3/16/17,1251.33,1257.98,1152.44,1187.81,638568000.00,20293700000.00,,,,,,,,,,,,,1.89,1.94,1.76,1.84,231056.00,10683100.00,0.301281,0.31802,0.282742,0.310488,236331.00,30128100.00,0.096028,0.096176,0.086168,0.091484,154328.00,9440240.00,0.006319,0.006409,0.006213,0.006394,3860210.00,235622000.00,,,,,,,1.81,2.13,1.8,2.13,19379700.00,162466000.00,,,,,,,,,,,,,0.011268,0.011518,0.01064,0.011102,640608.00,101410000.00,4.15,4.38,4.1,4.24,12755200.00,208204000.00,35.36,47.17,35.36,46.35,454418000.00,3174750000.00,95.42,99.21,80.53,89.81,54538700.00,683888000.00,19.05,22.99,18.77,22.48,31673800.00,268957000.00
3/15/17,1240.16,1251.61,1239.75,1249.61,297805000.00,20110400000.00,,,,,,,,,,,,,1.89,1.98,1.86,1.89,296537.00,10676500.00,0.25536,0.315697,0.253191,0.304406,399122.00,25536000.00,0.09981,0.102132,0.09354,0.095897,102472.00,9811920.00,0.00637,0.0065,0.006301,0.006314,1376090.00,237552000.00,,,,,,,1.66,1.8,1.64,1.8,5906800.00,148644000.00,,,,,,,,,,,,,0.011616,0.011724,0.011042,0.011237,497301.00,104547000.00,4.05,4.18,4,4.16,6571900.00,203099000.00,28.65,35.06,28.43,35.06,170344000.00,2571160000.00,89.06,101.76,85.78,95.09,68173100.00,638133000.00,17.79,19.69,17.35,18.98,12265200.00,251092000.00
3/14/17,1232.16,1244.81,1220.72,1240,245306000.00,19978200000.00,,,,,,,,,,,,,1.86,1.97,1.86,1.89,197787.00,10499500.00,0.271487,0.288021,0.252472,0.253599,209764.00,27148700.00,0.102961,0.105543,0.094243,0.100155,167912.00,10121600.00,0.006346,0.006406,0.006277,0.006381,1358830.00,236634000.00,,,,,,,1.65,1.78,1.63,1.66,9565220.00,148130000.00,,,,,,,,,,,,,0.010944,0.011815,0.010886,0.011614,701027.00,98498700.00,4.17,4.17,4.01,4.06,7928910.00,209412000.00,28.57,29.93,27.32,28.65,101797000.00,2563700000.00,74.61,91.39,73.37,88.24,37180000.00,534395000.00,18.09,18.4,17.11,17.76,10072300.00,255287000.00
3/13/17,1221.78,1237.37,1217.03,1231.92,380277000.00,19807700000.00,,,,,,,,,,,,,1.74,1.99,1.72,1.86,207174.00,9805420.00,0.257629,0.291214,0.252272,0.2724,691705.00,25762900.00,0.095199,0.109308,0.091849,0.102315,289622.00,9358400.00,0.006271,0.006429,0.006156,0.006385,2561890.00,233853000.00,,,,,,,1.42,1.67,1.42,1.65,9504840.00,127735000.00,,,,,,,,,,,,,0.009909,0.011575,0.009909,0.010914,1096580.00,89178800.00,3.85,4.25,3.83,4.17,22439100.00,192979000.00,23.5,30.6,23.5,28.59,255488000.00,2108300000.00,76.96,81.03,70.36,74.61,36706700.00,551120000.00,16.8,19.32,16.69,18.13,19566500.00,236958000.00
3/12/17,1176.62,1226.98,1175.36,1221.38,227176000.00,19073300000.00,,,,,,,,,,,,,1.88,2,1.66,1.73,209145.00,10574100.00,0.218868,0.27365,0.218868,0.256818,1056330.00,21886800.00,0.082076,0.097836,0.08135,0.092499,200131.00,8068250.00,0.006214,0.006313,0.006086,0.006255,1531030.00,231721000.00,,,,,,,1.39,1.43,1.37,1.42,3137590.00,124142000.00,,,,,,,,,,,,,0.00984,0.010282,0.009794,0.009894,476100.00,88559500.00,3.79,3.86,3.78,3.84,3373750.00,189874000.00,21.46,23.44,21.38,23.44,74628900.00,1924660000.00,72.71,80.79,65.98,77.08,46099200.00,520543000.00,14.72,17.13,14.45,16.79,17931000.00,207508000.00
3/11/17,1116.32,1193.83,1116.32,1175.83,283320000.00,18093700000.00,,,,,,,,,,,,,1.65,2.04,1.65,1.88,329288.00,8976540.00,0.19919,0.219794,0.19826,0.219194,169005.00,19919000.00,0.07886,0.088702,0.07886,0.082104,145609.00,7752020.00,0.006229,0.006383,0.00613,0.006238,1818590.00,232266000.00,,,,,,,1.3,1.39,1.3,1.38,1985600.00,116335000.00,,,,,,,,,,,,,0.009063,0.010216,0.009007,0.009836,546893.00,81563800.00,3.76,3.84,3.75,3.8,3463740.00,188428000.00,19.37,21.59,19.01,21.47,69150100.00,1736630000.00,50.4,74.11,50.15,72.93,55127200.00,360708000.00,13.12,14.76,13.01,14.69,6499310.00,184883000.00
3/10/17,1189.36,1270.47,1077.25,1116.72,563796000.00,19275300000.00,,,,,,,,,,,,,1.57,1.96,1.57,1.65,231193.00,8538000.00,0.205773,0.216642,0.188422,0.199242,189922.00,20577300.00,0.080935,0.083057,0.073336,0.078365,136005.00,7955930.00,0.006503,0.006546,0.00605,0.006227,3144440.00,242488000.00,,,,,,,1.33,1.38,1.23,1.3,4351910.00,118799000.00,,,,,,,,,,,,,0.009103,0.009898,0.00889,0.009141,562324.00,81923800.00,3.83,3.88,3.73,3.75,7090150.00,191858000.00,17.74,19.66,17.68,19.33,87506800.00,1589640000.00,51.09,54.72,47.23,50.42,24723800.00,365561000.00,13.05,13.62,12.35,13.21,10802800.00,183864000.00
3/9/17,1150.35,1197.46,1141.23,1188.49,212283000.00,18640900000.00,,,,,,,,,,,,,0.910759,6.9,0.904785,1.57,391543.00,4953980.00,0.195629,0.213851,0.193981,0.205576,239611.00,19562900.00,0.078446,0.082267,0.075406,0.080876,46051.00,7711140.00,0.006485,0.006606,0.006423,0.006498,2064660.00,242570000.00,,,,,,,1.29,1.33,1.28,1.32,1248670.00,115319000.00,,,,,,,,,,,,,0.009302,0.009553,0.008741,0.009042,606455.00,83721800.00,3.77,3.84,3.76,3.84,3092100.00,188704000.00,16.64,17.87,16.37,17.75,31418400.00,1490500000.00,42.24,53.38,41.65,51.06,21013500.00,302128000.00,12.46,13.53,12.39,13.03,3489930.00,175497000.00
3/8/17,1223.23,1232.16,1148.08,1150,332603000.00,19819800000.00,,,,,,,,,,,,,0.928324,2.29,0.892919,0.910482,80489.00,5043800.00,0.214018,0.214783,0.195051,0.195051,199352.00,21401800.00,0.086338,0.08961,0.077563,0.077563,62746.00,8486820.00,0.006551,0.006776,0.006363,0.006509,3432500.00,245051000.00,,,,,,,1.37,1.37,1.29,1.29,1960780.00,122982000.00,,,,,,,,,,,,,0.010967,0.011031,0.009253,0.009314,834043.00,98702100.00,3.81,3.82,3.75,3.78,4594400.00,190712000.00,18.88,18.88,16.65,16.65,44304600.00,1690760000.00,45.55,45.6,42.15,42.33,7640390.00,325712000.00,13.56,13.8,12.47,12.47,4244610.00,190803000.00
3/7/17,1273.21,1275.55,1204.8,1223.54,291256000.00,20627100000.00,,,,,,,,,,,,,0.929928,0.965031,0.902599,0.928556,112631.00,5046350.00,0.238997,0.24684,0.213932,0.214041,249683.00,23899700.00,0.093447,0.094208,0.084701,0.086668,103288.00,9185420.00,0.006057,0.006577,0.005974,0.006534,2901920.00,226570000.00,,,,,,,1.43,1.44,1.35,1.37,2220840.00,128228000.00,,,,,,,,,,,,,0.010956,0.0117,0.010604,0.01097,625104.00,98602200.00,3.89,3.91,3.8,3.82,5619560.00,194991000.00,19.58,19.63,18.64,18.89,37972200.00,1752530000.00,46.57,46.92,44.14,45.68,9034640.00,332936000.00,15.43,15.43,13.53,13.53,5928550.00,217011000.00
3/6/17,1267.47,1276,1264.6,1272.83,153657000.00,20531900000.00,,,,,,,,,,,,,0.877932,0.948389,0.877303,0.929657,144511.00,4758800.00,0.2274,0.254325,0.221468,0.239479,316545.00,22740000.00,0.097186,0.098573,0.092981,0.093419,47575.00,9552870.00,0.006129,0.006221,0.006047,0.006057,1023500.00,229280000.00,,,,,,,1.4,1.44,1.4,1.43,1172880.00,125032000.00,,,,,,,,,,,,,0.011066,0.01241,0.010495,0.010823,1425140.00,99597600.00,3.87,3.93,3.86,3.92,4393810.00,193846000.00,19.28,20.1,19.11,19.61,32432700.00,1725360000.00,42.22,47.33,42.22,46.5,12933400.00,301783000.00,15.23,15.8,14.84,15.41,6913360.00,214098000.00
3/5/17,1254.29,1267.29,1238.06,1267.12,134127000.00,20316000000.00,,,,,,,,,,,,,0.860446,0.890336,0.854322,0.87769,99353.00,4658870.00,0.195634,0.240424,0.195244,0.22879,104482.00,19563400.00,0.095322,0.099697,0.095069,0.097159,35312.00,9369480.00,0.00629,0.006389,0.006129,0.006129,1044760.00,235301000.00,,,,,,,1.43,1.44,1.39,1.4,1580650.00,128238000.00,,,,,,,,,,,,,0.009596,0.011465,0.009329,0.011338,711024.00,86360400.00,3.86,3.9,3.84,3.9,2836910.00,193336000.00,18.5,19.42,18.23,19.3,26816300.00,1655030000.00,43.14,44.82,39.68,42.31,12260100.00,307986000.00,13.67,15.42,13.66,15.18,5455280.00,192123000.00
3/4/17,1277.43,1279.4,1230.51,1255.15,183270000.00,20688800000.00,,,,,,,,,,,,,0.87656,0.901431,0.848197,0.861036,118768.00,4741050.00,0.202559,0.207228,0.194263,0.195779,35096.00,20255900.00,0.099793,0.102936,0.093707,0.095387,65177.00,9808840.00,0.006354,0.006497,0.006278,0.006299,1372440.00,237670000.00,,,,,,,1.44,1.48,1.4,1.43,2412650.00,128748000.00,,,,,,,,,,,,,0.008884,0.009639,0.008815,0.009567,392398.00,79956200.00,3.91,3.92,3.86,3.88,3361400.00,195730000.00,19.52,20.05,18.62,18.62,27341900.00,1745140000.00,47.17,48.81,43.35,43.38,14949600.00,336628000.00,13.93,14.24,13.37,13.67,2239270.00,195774000.00
3/3/17,1250.71,1280.31,1250.71,1274.99,315739000.00,20253700000.00,,,,,,,,,,,,,0.849622,0.897957,0.849622,0.874886,133898.00,4588430.00,0.188894,0.205388,0.187257,0.202294,54215.00,18889400.00,0.099143,0.108012,0.093349,0.099876,345930.00,9744840.00,0.005988,0.006346,0.005968,0.006339,2703850.00,224009000.00,,,,,,,1.37,1.44,1.35,1.44,4159960.00,122017000.00,,,,,,,,,,,,,0.008797,0.0102,0.008443,0.008887,937683.00,79174900.00,3.92,4,3.9,3.92,7515680.00,196144000.00,19.04,20.67,18.41,19.46,95863400.00,1702140000.00,44.04,51.4,38.54,47.38,33651400.00,314220000.00,13.1,14.61,12.86,13.91,7926590.00,183919000.00
3/2/17,1224.68,1262.13,1215.62,1251.01,368275000.00,19829800000.00,,,,,,,,,,,,,0.843463,0.86753,0.833101,0.84983,112199.00,4549750.00,0.19598,0.196723,0.184484,0.188478,121697.00,19598000.00,0.085495,0.102121,0.083405,0.098469,271066.00,8403250.00,0.005419,0.006217,0.005408,0.005991,3811500.00,201301000.00,,,,,,,1.4,1.4,1.34,1.36,3776100.00,124927000.00,,,,,,,,,,,,,0.007874,0.008965,0.007768,0.008818,442488.00,70867600.00,3.8,4.11,3.78,3.92,9439480.00,189785000.00,17.36,19.35,16.95,19.03,83627100.00,1550750000.00,42.47,58.9,37.3,42.44,72796200.00,302911000.00,12.26,13.33,12.1,13.11,7161980.00,172124000.00
3/1/17,1180.04,1222.5,1179.69,1222.5,229057000.00,19104800000.00,,,,,,,,,,,,,0.804026,0.847651,0.803913,0.841962,94260.00,4332560.00,0.195773,0.204338,0.187515,0.196167,76347.00,19577300.00,0.077824,0.089359,0.076961,0.085343,132673.00,7649170.00,0.005525,0.005547,0.005372,0.005408,1630460.00,205222000.00,,,,,,,1.24,1.42,1.23,1.4,4561930.00,110412000.00,,,,,,,,,,,,,0.007013,0.008324,0.007013,0.00785,588949.00,63121000.00,3.77,3.81,3.76,3.8,4405000.00,188623000.00,15.85,17.37,15.56,17.35,44927500.00,1415510000.00,32.62,46.75,32.33,42.54,31700200.00,232593000.00,12.3,12.9,12.13,12.33,6449830.00,172621000.00
2/28/17,1180.72,1193.25,1171.82,1179.97,184956000.00,19113600000.00,,,,,,,,,,,,,0.805227,0.831538,0.797892,0.803977,107824.00,4333750.00,0.222308,0.223652,0.186401,0.195859,180411.00,22230800.00,0.078321,0.080205,0.074682,0.077818,33822.00,7697870.00,0.005608,0.005631,0.005438,0.005536,1693350.00,208297000.00,,,,,,,1.24,1.26,1.23,1.24,1444190.00,110317000.00,,,,,,,,,,,,,0.00641,0.007058,0.006391,0.007034,189363.00,57693900.00,3.8,3.82,3.76,3.77,4045440.00,190098000.00,15.45,16.06,15.12,15.82,65478900.00,1379600000.00,28.24,33.38,27.95,32.51,10042800.00,201326000.00,11.99,12.32,11.51,12.28,4316810.00,168185000.00
2/27/17,1163.78,1181.98,1163.38,1179.97,131570000.00,18837300000.00,,,,,,,,,,,,,0.798417,0.819324,0.798143,0.804716,71439.00,4292460.00,0.215505,0.224083,0.21423,0.221919,56478.00,21550500.00,0.081441,0.0818,0.077976,0.078784,29629.00,8004480.00,0.005665,0.005696,0.005608,0.005609,641126.00,210425000.00,,,,,,,1.25,1.26,1.23,1.23,1284690.00,111240000.00,,,,,,,,,,,,,0.006457,0.006535,0.006372,0.006415,101345.00,58115300.00,3.81,3.83,3.8,3.8,3766590.00,190522000.00,14.51,15.68,14.27,15.4,31667000.00,1294770000.00,28.1,28.64,27.47,28.18,4064580.00,200212000.00,11.87,12.06,11.83,11.96,1343950.00,166428000.00
2/26/17,1144.27,1167.47,1130.2,1165.2,116486000.00,18518900000.00,,,,,,,,,,,,,0.780171,0.814878,0.769603,0.799392,75564.00,4190100.00,0.214944,0.225557,0.211723,0.215897,57827.00,21494400.00,0.081604,0.086766,0.07696,0.081541,89013.00,8020400.00,0.005664,0.005733,0.005651,0.005671,258373.00,210392000.00,,,,,,,1.21,1.25,1.2,1.25,1486190.00,108135000.00,,,,,,,,,,,,,0.006344,0.006554,0.00632,0.006447,84192.00,57097300.00,3.82,3.85,3.8,3.83,2688250.00,190585000.00,13.52,14.54,13.4,14.52,20307500.00,1206150000.00,26.67,28.23,25.44,28.11,4656680.00,189992000.00,11.84,12.04,11.68,11.89,2039860.00,165867000.00
2/25/17,1170.41,1174.85,1124.59,1143.84,139961000.00,18939500000.00,,,,,,,,,,,,,0.798545,0.821233,0.764979,0.779878,96943.00,4283810.00,0.220641,0.226877,0.213987,0.214795,78333.00,22064100.00,0.075336,0.08301,0.075069,0.081161,75347.00,7404260.00,0.0057,0.005743,0.005628,0.005665,684577.00,211712000.00,,,,,,,1.21,1.22,1.17,1.21,1337270.00,107563000.00,,,,,,,,,,,,,0.006555,0.006629,0.006198,0.00634,148274.00,58994400.00,3.85,3.86,3.81,3.83,3581200.00,192344000.00,13.06,13.72,12.98,13.55,18533900.00,1165230000.00,26.23,27.11,23.61,26.76,7377240.00,186832000.00,11.92,12.14,11.68,11.85,3102200.00,167003000.00
2/24/17,1172.71,1200.39,1131.96,1173.68,330759000.00,18974400000.00,,,,,,,,,,,,,0.720091,0.833797,0.710127,0.800726,80798.00,3858450.00,0.219205,0.227527,0.209458,0.221182,63823.00,21920500.00,0.078483,0.079971,0.071332,0.075547,68828.00,7713450.00,0.005883,0.005919,0.005644,0.005701,1343690.00,218525000.00,,,,,,,1.23,1.24,1.2,1.21,2141280.00,109710000.00,,,,,,,,,,,,,0.006877,0.006921,0.006444,0.006571,145516.00,61891200.00,3.83,3.88,3.82,3.85,6921090.00,191226000.00,13.13,13.23,12.88,13.07,19574400.00,1171110000.00,25.05,29.38,23.79,26.2,10322700.00,178372000.00,12.89,12.97,11.35,11.92,8707610.00,180492000.00
2/23/17,1117.27,1176.62,1116.96,1166.72,189454000.00,18075200000.00,,,,,,,,,,,,,0.750903,0.800626,0.697684,0.716413,104601.00,4018590.00,0.225702,0.227335,0.217967,0.221672,57350.00,22570200.00,0.077133,0.081645,0.076524,0.077983,55835.00,7580700.00,0.005856,0.005943,0.005798,0.005895,750533.00,216920000.00,,,,,,,1.21,1.23,1.2,1.22,1254060.00,108040000.00,,,,,,,,,,,,,0.006378,0.007016,0.006376,0.006853,121469.00,57403100.00,3.8,3.85,3.8,3.84,4096480.00,189631000.00,12.6,13.21,12.56,13.12,14522300.00,1122910000.00,22.09,25.23,22.09,25.22,4664780.00,157238000.00,12.78,12.94,12.57,12.87,2875250.00,178859000.00
2/22/17,1114.8,1125.39,1100.55,1117.44,136100000.00,18033400000.00,,,,,,,,,,,,,0.765145,0.800321,0.663462,0.751017,102991.00,4088710.00,0.219185,0.230045,0.215918,0.225359,45672.00,21918500.00,0.079113,0.083434,0.077122,0.077146,68715.00,7775160.00,0.005849,0.005887,0.005817,0.00586,500712.00,216670000.00,,,,,,,1.24,1.25,1.21,1.21,1014370.00,110732000.00,,,,,,,,,,,,,0.006307,0.006504,0.006302,0.006388,91865.00,56762200.00,3.79,3.84,3.78,3.81,4547610.00,188961000.00,12.69,12.76,12.55,12.6,10360900.00,1130460000.00,21.24,22.19,20.99,22.12,2625710.00,151098000.00,12.32,12.84,12.12,12.77,2486660.00,171785000.00
2/21/17,1079.28,1117.25,1076.93,1115.3,186869000.00,17456900000.00,,,,,,,,,,,,,0.743569,0.788681,0.742046,0.765488,46477.00,3968830.00,0.246123,0.249467,0.216913,0.220769,91137.00,24612300.00,0.077732,0.081409,0.075002,0.079149,59798.00,7639330.00,0.005871,0.005909,0.005735,0.005832,653081.00,217476000.00,,,,,,,1.22,1.25,1.21,1.24,1034130.00,108797000.00,,,,,,,,,,,,,0.006541,0.006554,0.006099,0.006326,170227.00,58872000.00,3.76,3.8,3.76,3.78,4110740.00,187718000.00,12.34,12.77,12.21,12.67,15183300.00,1099330000.00,21.6,22.1,20.45,21.25,4093200.00,153668000.00,12.12,12.42,11.92,12.34,4476160.00,169036000.00
2/20/17,1048.69,1080.49,1041.69,1079.98,109478000.00,16960200000.00,,,,,,,,,,,,,0.722645,0.744402,0.718499,0.744051,79052.00,3845050.00,0.241112,0.246662,0.229058,0.246662,59416.00,24111200.00,0.078213,0.082518,0.078129,0.078187,69816.00,7686470.00,0.005879,0.005949,0.00574,0.005873,880117.00,217802000.00,,,,,,,1.22,1.24,1.22,1.22,609461.00,108897000.00,,,,,,,,,,,,,0.006387,0.006737,0.00631,0.006559,161699.00,57480300.00,3.77,3.78,3.75,3.77,3128060.00,187912000.00,12.77,12.9,12.43,12.43,12994400.00,1136610000.00,22.6,22.94,21.24,21.59,4159380.00,160743000.00,13.01,13.01,11.46,12.22,8429880.00,181531000.00
2/19/17,1054.76,1056.81,1043.46,1047.87,77423300.00,17056600000.00,,,,,,,,,,,,,0.723668,0.759755,0.718855,0.722082,17807.00,3840990.00,0.245001,0.248385,0.218668,0.240916,90623.00,24500100.00,0.075533,0.080745,0.07414,0.078151,40602.00,7423040.00,0.005589,0.005892,0.00557,0.005878,896856.00,207033000.00,,,,,,,1.22,1.24,1.22,1.22,642421.00,108590000.00,,,,,,,,,,,,,0.006863,0.006891,0.006299,0.006352,268886.00,61765100.00,3.79,3.79,3.74,3.76,2701490.00,189049000.00,12.82,12.87,12.71,12.76,7799740.00,1140870000.00,21.46,23.73,21.44,22.55,5688120.00,152571000.00,13.38,13.38,12.99,12.99,1663440.00,186681000.00
2/18/17,1049.21,1061.1,1046.96,1054.42,99073500.00,16964800000.00,,,,,,,,,,,,,0.714177,0.770619,0.712649,0.723435,69567.00,3786090.00,0.25302,0.255236,0.240745,0.241144,50274.00,25302000.00,0.08191,0.083076,0.072867,0.075397,122520.00,8049640.00,0.005949,0.006014,0.005427,0.005569,1866850.00,220370000.00,,,,,,,1.23,1.24,1.21,1.22,1130150.00,109624000.00,,,,,,,,,,,,,0.007128,0.007214,0.006615,0.006863,170619.00,64155300.00,3.83,3.83,3.78,3.79,3209270.00,190755000.00,12.71,12.83,12.68,12.81,9370010.00,1130750000.00,20.05,21.53,20.05,21.41,3498460.00,142505000.00,13.41,13.57,13.09,13.36,1871110.00,186995000.00
2/17/17,1026.12,1053.17,1025.64,1046.21,136474000.00,16589600000.00,,,,,,,,,,,,,0.737502,0.765716,0.711911,0.712135,73305.00,3905080.00,0.24964,0.256706,0.245884,0.252515,50195.00,24964000.00,0.082282,0.087892,0.081255,0.082092,63601.00,8086080.00,0.005939,0.006095,0.005872,0.005935,1160600.00,220014000.00,,,,,,,1.23,1.25,1.23,1.23,781116.00,109732000.00,,,,,,,,,,,,,0.007029,0.007139,0.006929,0.007113,174473.00,63265100.00,3.78,3.84,3.77,3.83,4001350.00,188226000.00,12.9,12.91,12.66,12.68,11636500.00,1147260000.00,19.47,20.15,19.19,20,1859180.00,138366000.00,13.07,13.34,13.04,13.3,1711010.00,182332000.00
2/16/17,1007.65,1033.37,1007.65,1027.44,122277000.00,16289100000.00,,,,,,,,,,,,,0.726066,0.76264,0.725988,0.738451,64234.00,3839920.00,0.244863,0.253635,0.240507,0.247579,60036.00,24486300.00,0.086028,0.08802,0.080301,0.082273,93627.00,8454090.00,0.006138,0.006244,0.005988,0.006027,1355840.00,227363000.00,,,,,,,1.26,1.27,1.23,1.24,1067180.00,112162000.00,,,,,,,,,,,,,0.007081,0.007199,0.006974,0.007039,219826.00,63727000.00,3.8,3.82,3.78,3.79,3991580.00,189087000.00,12.92,12.92,12.54,12.9,38002600.00,1148860000.00,19.64,19.81,19.14,19.52,2859140.00,139499000.00,13.62,13.62,12.91,13.1,3256190.00,189926000.00
2/15/17,1006.21,1008.84,1001.58,1007.48,89759400.00,16264100000.00,,,,,,,,,,,,,0.731512,0.748031,0.721461,0.725943,84565.00,3864230.00,0.242867,0.267794,0.239555,0.244826,75001.00,24286700.00,0.077357,0.08879,0.076366,0.087122,131445.00,7601910.00,0.006279,0.006302,0.006095,0.006147,813299.00,232611000.00,,,,,,,1.25,1.28,1.24,1.26,1164420.00,110928000.00,,,,,,,,,,,,,0.006729,0.007093,0.006683,0.007093,115753.00,60562400.00,3.77,3.82,3.76,3.81,2683590.00,187657000.00,13.04,13.04,12.64,12.92,18464700.00,1159000000.00,18.1,19.66,17.7,19.63,3355410.00,128554000.00,13.01,13.74,12.88,13.62,4811600.00,181497000.00
2/14/17,991.74,1011.51,986.47,1004.55,137946000.00,16028000000.00,,,,,,,,,,,,,0.711982,0.744774,0.665671,0.730306,84926.00,3756710.00,0.24728,0.292378,0.235926,0.242459,155975.00,24728000.00,0.077011,0.078666,0.073148,0.077312,142798.00,7567750.00,0.00624,0.006352,0.00624,0.006278,671150.00,231161000.00,,,,,,,1.2,1.25,1.19,1.25,1588940.00,106179000.00,,,,,,,,,,,,,0.006601,0.006807,0.006536,0.00673,117528.00,59411200.00,3.72,3.77,3.71,3.77,3994400.00,184921000.00,11.29,13.33,11.29,13.03,42911500.00,1002810000.00,16.85,18.37,16.8,18.15,1948330.00,119626000.00,12.2,13.2,12.11,12.99,4166850.00,170135000.00
