btc_market_price(t-1);btc_market_price(t-2);btc_market_price(t-3);btc_market_price(t-4);btc_market_price(t-5);btc_market_price(t-6);btc_market_price(t-7);btc_market_price(t-8);btc_market_price(t-9);btc_market_price(t-10);btc_hash_rate(t-1);btc_hash_rate(t-2);btc_hash_rate(t-3);btc_hash_rate(t-4);btc_hash_rate(t-5);btc_hash_rate(t-6);btc_hash_rate(t-7);btc_hash_rate(t-8);btc_hash_rate(t-9);btc_hash_rate(t-10);btc_hash_rate(t-11);btc_hash_rate(t-12);btc_hash_rate(t-13);btc_hash_rate(t-14);btc_hash_rate(t-15);btc_hash_rate(t-16);btc_hash_rate(t-17);btc_hash_rate(t-18);btc_hash_rate(t-19);btc_hash_rate(t-20);btc_miners_revenue(t-1);btc_miners_revenue(t-2);btc_miners_revenue(t-3);btc_miners_revenue(t-4);btc_miners_revenue(t-5);btc_miners_revenue(t-6);btc_miners_revenue(t-7);btc_miners_revenue(t-8);btc_miners_revenue(t-9);btc_miners_revenue(t-10);btc_estimated_transaction_volume_usd(t-1);btc_estimated_transaction_volume_usd(t-2);btc_estimated_transaction_volume_usd(t-3);btc_estimated_transaction_volume_usd(t-4);btc_estimated_transaction_volume_usd(t-5);btc_estimated_transaction_volume_usd(t-6);btc_estimated_transaction_volume_usd(t-7);btc_estimated_transaction_volume_usd(t-8);btc_estimated_transaction_volume_usd(t-9);btc_estimated_transaction_volume_usd(t-10);btc_market_price(t)
0.29;0.28;0.28;0.29;0.29;0.28;0.3;0.25;0.27;0.37;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.02;2933.35;2617.66;2256.0;1661.75;3813.49;2558.44;3558.1;2146.05;2573.66;4828.5;24631.0;8045.0;4200.0;12813.0;5600.0;17785.0;5671.0;3054.0;6184.0;134063.0;0.28
0.28;0.29;0.28;0.28;0.29;0.29;0.28;0.3;0.25;0.27;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.02;2362.26;2933.35;2617.66;2256.0;1661.75;3813.49;2558.44;3558.1;2146.05;2573.66;5060.0;24631.0;8045.0;4200.0;12813.0;5600.0;17785.0;5671.0;3054.0;6184.0;0.28
0.28;0.28;0.29;0.28;0.28;0.29;0.29;0.28;0.3;0.25;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;2887.5;2362.26;2933.35;2617.66;2256.0;1661.75;3813.49;2558.44;3558.1;2146.05;10313.0;5060.0;24631.0;8045.0;4200.0;12813.0;5600.0;17785.0;5671.0;3054.0;0.25
0.25;0.28;0.28;0.29;0.28;0.28;0.29;0.29;0.28;0.3;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;0.02;2412.5;2887.5;2362.26;2933.35;2617.66;2256.0;1661.75;3813.49;2558.44;3558.1;12297.0;10313.0;5060.0;24631.0;8045.0;4200.0;12813.0;5600.0;17785.0;5671.0;0.26
0.26;0.25;0.28;0.28;0.29;0.28;0.28;0.29;0.29;0.28;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;2834.96;2412.5;2887.5;2362.26;2933.35;2617.66;2256.0;1661.75;3813.49;2558.44;11174.0;12297.0;10313.0;5060.0;24631.0;8045.0;4200.0;12813.0;5600.0;17785.0;0.23
0.23;0.26;0.25;0.28;0.28;0.29;0.28;0.28;0.29;0.29;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;2700.0;2834.96;2412.5;2887.5;2362.26;2933.35;2617.66;2256.0;1661.75;3813.49;15403.0;11174.0;12297.0;10313.0;5060.0;24631.0;8045.0;4200.0;12813.0;5600.0;0.25
0.25;0.23;0.26;0.25;0.28;0.28;0.29;0.28;0.28;0.29;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;0.03;2860.94;2700.0;2834.96;2412.5;2887.5;2362.26;2933.35;2617.66;2256.0;1661.75;8015.0;15403.0;11174.0;12297.0;10313.0;5060.0;24631.0;8045.0;4200.0;12813.0;0.2
0.2;0.25;0.23;0.26;0.25;0.28;0.28;0.29;0.28;0.28;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;0.03;1530.0;2860.94;2700.0;2834.96;2412.5;2887.5;2362.26;2933.35;2617.66;2256.0;3359.0;8015.0;15403.0;11174.0;12297.0;10313.0;5060.0;24631.0;8045.0;4200.0;0.23
0.23;0.2;0.25;0.23;0.26;0.25;0.28;0.28;0.29;0.28;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;0.03;1983.6;1530.0;2860.94;2700.0;2834.96;2412.5;2887.5;2362.26;2933.35;2617.66;2639.0;3359.0;8015.0;15403.0;11174.0;12297.0;10313.0;5060.0;24631.0;8045.0;0.23
0.23;0.23;0.2;0.25;0.23;0.26;0.25;0.28;0.28;0.29;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;0.03;1874.5;1983.6;1530.0;2860.94;2700.0;2834.96;2412.5;2887.5;2362.26;2933.35;8236.0;2639.0;3359.0;8015.0;15403.0;11174.0;12297.0;10313.0;5060.0;24631.0;0.25
0.25;0.23;0.23;0.2;0.25;0.23;0.26;0.25;0.28;0.28;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;0.04;2286.87;1874.5;1983.6;1530.0;2860.94;2700.0;2834.96;2412.5;2887.5;2362.26;4728.0;8236.0;2639.0;3359.0;8015.0;15403.0;11174.0;12297.0;10313.0;5060.0;0.25
0.25;0.25;0.23;0.23;0.2;0.25;0.23;0.26;0.25;0.28;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;0.04;1967.1;2286.87;1874.5;1983.6;1530.0;2860.94;2700.0;2834.96;2412.5;2887.5;6928.0;4728.0;8236.0;2639.0;3359.0;8015.0;15403.0;11174.0;12297.0;10313.0;0.28
0.28;0.25;0.25;0.23;0.23;0.2;0.25;0.23;0.26;0.25;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;0.04;2186.25;1967.1;2286.87;1874.5;1983.6;1530.0;2860.94;2700.0;2834.96;2412.5;2735.0;6928.0;4728.0;8236.0;2639.0;3359.0;8015.0;15403.0;11174.0;12297.0;0.27
0.27;0.28;0.25;0.25;0.23;0.23;0.2;0.25;0.23;0.26;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;0.05;2109.3;2186.25;1967.1;2286.87;1874.5;1983.6;1530.0;2860.94;2700.0;2834.96;14144.0;2735.0;6928.0;4728.0;8236.0;2639.0;3359.0;8015.0;15403.0;11174.0;0.25
0.25;0.27;0.28;0.25;0.25;0.23;0.23;0.2;0.25;0.23;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;0.04;1875.0;2109.3;2186.25;1967.1;2286.87;1874.5;1983.6;1530.0;2860.94;2700.0;2077.0;14144.0;2735.0;6928.0;4728.0;8236.0;2639.0;3359.0;8015.0;15403.0;0.27
0.27;0.25;0.27;0.28;0.25;0.25;0.23;0.23;0.2;0.25;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;0.06;1984.49;1875.0;2109.3;2186.25;1967.1;2286.87;1874.5;1983.6;1530.0;2860.94;1680.0;2077.0;14144.0;2735.0;6928.0;4728.0;8236.0;2639.0;3359.0;8015.0;0.28
0.28;0.27;0.25;0.27;0.28;0.25;0.25;0.23;0.23;0.2;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;0.04;2366.0;1984.49;1875.0;2109.3;2186.25;1967.1;2286.87;1874.5;1983.6;1530.0;8990.0;1680.0;2077.0;14144.0;2735.0;6928.0;4728.0;8236.0;2639.0;3359.0;0.3
0.3;0.28;0.27;0.25;0.27;0.28;0.25;0.25;0.23;0.23;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;0.05;2399.99;2366.0;1984.49;1875.0;2109.3;2186.25;1967.1;2286.87;1874.5;1983.6;7230.0;8990.0;1680.0;2077.0;14144.0;2735.0;6928.0;4728.0;8236.0;2639.0;0.3
0.3;0.3;0.28;0.27;0.25;0.27;0.28;0.25;0.25;0.23;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;0.06;2669.98;2399.99;2366.0;1984.49;1875.0;2109.3;2186.25;1967.1;2286.87;1874.5;4249.0;7230.0;8990.0;1680.0;2077.0;14144.0;2735.0;6928.0;4728.0;8236.0;0.3
0.3;0.3;0.3;0.28;0.27;0.25;0.27;0.28;0.25;0.25;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;0.07;2459.98;2669.98;2399.99;2366.0;1984.49;1875.0;2109.3;2186.25;1967.1;2286.87;4844.0;4249.0;7230.0;8990.0;1680.0;2077.0;14144.0;2735.0;6928.0;4728.0;0.3
0.3;0.3;0.3;0.3;0.28;0.27;0.25;0.27;0.28;0.25;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;0.06;2242.49;2459.98;2669.98;2399.99;2366.0;1984.49;1875.0;2109.3;2186.25;1967.1;4746.0;4844.0;4249.0;7230.0;8990.0;1680.0;2077.0;14144.0;2735.0;6928.0;0.32
0.32;0.3;0.3;0.3;0.3;0.28;0.27;0.25;0.27;0.28;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;0.08;2318.4;2242.49;2459.98;2669.98;2399.99;2366.0;1984.49;1875.0;2109.3;2186.25;5304.0;4746.0;4844.0;4249.0;7230.0;8990.0;1680.0;2077.0;14144.0;2735.0;0.32
0.32;0.32;0.3;0.3;0.3;0.3;0.28;0.27;0.25;0.27;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;0.08;2454.78;2318.4;2242.49;2459.98;2669.98;2399.99;2366.0;1984.49;1875.0;2109.3;4919.0;5304.0;4746.0;4844.0;4249.0;7230.0;8990.0;1680.0;2077.0;14144.0;0.33
0.33;0.32;0.32;0.3;0.3;0.3;0.3;0.28;0.27;0.25;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;0.09;2664.9;2454.78;2318.4;2242.49;2459.98;2669.98;2399.99;2366.0;1984.49;1875.0;10925.0;4919.0;5304.0;4746.0;4844.0;4249.0;7230.0;8990.0;1680.0;2077.0;0.41
0.41;0.33;0.32;0.32;0.3;0.3;0.3;0.3;0.28;0.27;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;0.1;3746.25;2664.9;2454.78;2318.4;2242.49;2459.98;2669.98;2399.99;2366.0;1984.49;12205.0;10925.0;4919.0;5304.0;4746.0;4844.0;4249.0;7230.0;8990.0;1680.0;0.4
0.4;0.41;0.33;0.32;0.32;0.3;0.3;0.3;0.3;0.28;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;0.09;3440.0;3746.25;2664.9;2454.78;2318.4;2242.49;2459.98;2669.98;2399.99;2366.0;19660.0;12205.0;10925.0;4919.0;5304.0;4746.0;4844.0;4249.0;7230.0;8990.0;0.4
0.4;0.4;0.41;0.33;0.32;0.32;0.3;0.3;0.3;0.3;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;0.09;3460.0;3440.0;3746.25;2664.9;2454.78;2318.4;2242.49;2459.98;2669.98;2399.99;21248.0;19660.0;12205.0;10925.0;4919.0;5304.0;4746.0;4844.0;4249.0;7230.0;0.34
0.34;0.4;0.4;0.41;0.33;0.32;0.32;0.3;0.3;0.3;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;0.11;3009.89;3460.0;3440.0;3746.25;2664.9;2454.78;2318.4;2242.49;2459.98;2669.98;14224.0;21248.0;19660.0;12205.0;10925.0;4919.0;5304.0;4746.0;4844.0;4249.0;0.44
0.44;0.34;0.4;0.4;0.41;0.33;0.32;0.32;0.3;0.3;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;0.1;3916.0;3009.89;3460.0;3440.0;3746.25;2664.9;2454.78;2318.4;2242.49;2459.98;9737.0;14224.0;21248.0;19660.0;12205.0;10925.0;4919.0;5304.0;4746.0;4844.0;0.44
0.44;0.44;0.34;0.4;0.4;0.41;0.33;0.32;0.32;0.3;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;0.11;3776.55;3916.0;3009.89;3460.0;3440.0;3746.25;2664.9;2454.78;2318.4;2242.49;18353.0;9737.0;14224.0;21248.0;19660.0;12205.0;10925.0;4919.0;5304.0;4746.0;0.43
0.43;0.44;0.44;0.34;0.4;0.4;0.41;0.33;0.32;0.32;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;0.1;3315.0;3776.55;3916.0;3009.89;3460.0;3440.0;3746.25;2664.9;2454.78;2318.4;9593.0;18353.0;9737.0;14224.0;21248.0;19660.0;12205.0;10925.0;4919.0;5304.0;0.42
0.42;0.43;0.44;0.44;0.34;0.4;0.4;0.41;0.33;0.32;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;0.1;3339.2;3315.0;3776.55;3916.0;3009.89;3460.0;3440.0;3746.25;2664.9;2454.78;244197.0;9593.0;18353.0;9737.0;14224.0;21248.0;19660.0;12205.0;10925.0;4919.0;0.45
0.45;0.42;0.43;0.44;0.44;0.34;0.4;0.4;0.41;0.33;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;0.11;3345.0;3339.2;3315.0;3776.55;3916.0;3009.89;3460.0;3440.0;3746.25;2664.9;9028.0;244197.0;9593.0;18353.0;9737.0;14224.0;21248.0;19660.0;12205.0;10925.0;0.5
0.5;0.45;0.42;0.43;0.44;0.44;0.34;0.4;0.4;0.41;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;0.11;3751.5;3345.0;3339.2;3315.0;3776.55;3916.0;3009.89;3460.0;3440.0;3746.25;11063.0;9028.0;244197.0;9593.0;18353.0;9737.0;14224.0;21248.0;19660.0;12205.0;0.84
0.84;0.5;0.45;0.42;0.43;0.44;0.44;0.34;0.4;0.4;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;0.11;6804.8;3751.5;3345.0;3339.2;3315.0;3776.55;3916.0;3009.89;3460.0;3440.0;70019.0;11063.0;9028.0;244197.0;9593.0;18353.0;9737.0;14224.0;21248.0;19660.0;0.88
0.88;0.84;0.5;0.45;0.42;0.43;0.44;0.44;0.34;0.4;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;0.12;8360.0;6804.8;3751.5;3345.0;3339.2;3315.0;3776.55;3916.0;3009.89;3460.0;23600.0;70019.0;11063.0;9028.0;244197.0;9593.0;18353.0;9737.0;14224.0;21248.0;0.92
0.92;0.88;0.84;0.5;0.45;0.42;0.43;0.44;0.44;0.34;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;0.12;8050.0;8360.0;6804.8;3751.5;3345.0;3339.2;3315.0;3776.55;3916.0;3009.89;22269.0;23600.0;70019.0;11063.0;9028.0;244197.0;9593.0;18353.0;9737.0;14224.0;0.9
0.9;0.92;0.88;0.84;0.5;0.45;0.42;0.43;0.44;0.44;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;0.13;7740.0;8050.0;8360.0;6804.8;3751.5;3345.0;3339.2;3315.0;3776.55;3916.0;26738.0;22269.0;23600.0;70019.0;11063.0;9028.0;244197.0;9593.0;18353.0;9737.0;1.1
1.1;0.9;0.92;0.88;0.84;0.5;0.45;0.42;0.43;0.44;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;0.13;10395.0;7740.0;8050.0;8360.0;6804.8;3751.5;3345.0;3339.2;3315.0;3776.55;72572.0;26738.0;22269.0;23600.0;70019.0;11063.0;9028.0;244197.0;9593.0;18353.0;1.09
1.09;1.1;0.9;0.92;0.88;0.84;0.5;0.45;0.42;0.43;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;0.12;10354.05;10395.0;7740.0;8050.0;8360.0;6804.8;3751.5;3345.0;3339.2;3315.0;36859.0;72572.0;26738.0;22269.0;23600.0;70019.0;11063.0;9028.0;244197.0;9593.0;1.08
1.08;1.09;1.1;0.9;0.92;0.88;0.84;0.5;0.45;0.42;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;0.12;10046.16;10354.05;10395.0;7740.0;8050.0;8360.0;6804.8;3751.5;3345.0;3339.2;29065.0;36859.0;72572.0;26738.0;22269.0;23600.0;70019.0;11063.0;9028.0;244197.0;1.05
1.05;1.08;1.09;1.1;0.9;0.92;0.88;0.84;0.5;0.45;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;0.12;12129.69;10046.16;10354.05;10395.0;7740.0;8050.0;8360.0;6804.8;3751.5;3345.0;30500.0;29065.0;36859.0;72572.0;26738.0;22269.0;23600.0;70019.0;11063.0;9028.0;1.05
1.05;1.05;1.08;1.09;1.1;0.9;0.92;0.88;0.84;0.5;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;0.13;11342.05;12129.69;10046.16;10354.05;10395.0;7740.0;8050.0;8360.0;6804.8;3751.5;30662.0;30500.0;29065.0;36859.0;72572.0;26738.0;22269.0;23600.0;70019.0;11063.0;0.95
0.95;1.05;1.05;1.08;1.09;1.1;0.9;0.92;0.88;0.84;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;0.15;8976.02;11342.05;12129.69;10046.16;10354.05;10395.0;7740.0;8050.0;8360.0;6804.8;29573.0;30662.0;30500.0;29065.0;36859.0;72572.0;26738.0;22269.0;23600.0;70019.0;0.87
0.87;0.95;1.05;1.05;1.08;1.09;1.1;0.9;0.92;0.88;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;0.16;9216.69;8976.02;11342.05;12129.69;10046.16;10354.05;10395.0;7740.0;8050.0;8360.0;27368.0;29573.0;30662.0;30500.0;29065.0;36859.0;72572.0;26738.0;22269.0;23600.0;0.95
0.95;0.87;0.95;1.05;1.05;1.08;1.09;1.1;0.9;0.92;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;0.16;10163.93;9216.69;8976.02;11342.05;12129.69;10046.16;10354.05;10395.0;7740.0;8050.0;30986.0;27368.0;29573.0;30662.0;30500.0;29065.0;36859.0;72572.0;26738.0;22269.0;0.99
0.99;0.95;0.87;0.95;1.05;1.05;1.08;1.09;1.1;0.9;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;0.16;12406.52;10163.93;9216.69;8976.02;11342.05;12129.69;10046.16;10354.05;10395.0;7740.0;52359.0;30986.0;27368.0;29573.0;30662.0;30500.0;29065.0;36859.0;72572.0;26738.0;0.95
0.95;0.99;0.95;0.87;0.95;1.05;1.05;1.08;1.09;1.1;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;0.16;7926.08;12406.52;10163.93;9216.69;8976.02;11342.05;12129.69;10046.16;10354.05;10395.0;24184.0;52359.0;30986.0;27368.0;29573.0;30662.0;30500.0;29065.0;36859.0;72572.0;0.95
0.95;0.95;0.99;0.95;0.87;0.95;1.05;1.05;1.08;1.09;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;0.16;8025.81;7926.08;12406.52;10163.93;9216.69;8976.02;11342.05;12129.69;10046.16;10354.05;97038.0;24184.0;52359.0;30986.0;27368.0;29573.0;30662.0;30500.0;29065.0;36859.0;0.94
0.94;0.95;0.95;0.99;0.95;0.87;0.95;1.05;1.05;1.08;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;0.14;9345.98;8025.81;7926.08;12406.52;10163.93;9216.69;8976.02;11342.05;12129.69;10046.16;39776.0;97038.0;24184.0;52359.0;30986.0;27368.0;29573.0;30662.0;30500.0;29065.0;0.91
0.91;0.94;0.95;0.95;0.99;0.95;0.87;0.95;1.05;1.05;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;0.18;12295.56;9345.98;8025.81;7926.08;12406.52;10163.93;9216.69;8976.02;11342.05;12129.69;40280.0;39776.0;97038.0;24184.0;52359.0;30986.0;27368.0;29573.0;30662.0;30500.0;0.91
0.91;0.91;0.94;0.95;0.95;0.99;0.95;0.87;0.95;1.05;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;0.16;8758.11;12295.56;9345.98;8025.81;7926.08;12406.52;10163.93;9216.69;8976.02;11342.05;37702.0;40280.0;39776.0;97038.0;24184.0;52359.0;30986.0;27368.0;29573.0;30662.0;0.87
0.87;0.91;0.91;0.94;0.95;0.95;0.99;0.95;0.87;0.95;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;0.16;5178.24;8758.11;12295.56;9345.98;8025.81;7926.08;12406.52;10163.93;9216.69;8976.02;115881.0;37702.0;40280.0;39776.0;97038.0;24184.0;52359.0;30986.0;27368.0;29573.0;0.92
0.92;0.87;0.91;0.91;0.94;0.95;0.95;0.99;0.95;0.87;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;0.18;6300.86;5178.24;8758.11;12295.56;9345.98;8025.81;7926.08;12406.52;10163.93;9216.69;60424.0;115881.0;37702.0;40280.0;39776.0;97038.0;24184.0;52359.0;30986.0;27368.0;0.9
0.9;0.92;0.87;0.91;0.91;0.94;0.95;0.95;0.99;0.95;0.44;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;0.21;5266.8;6300.86;5178.24;8758.11;12295.56;9345.98;8025.81;7926.08;12406.52;10163.93;124309.0;60424.0;115881.0;37702.0;40280.0;39776.0;97038.0;24184.0;52359.0;30986.0;0.89
0.89;0.9;0.92;0.87;0.91;0.91;0.94;0.95;0.95;0.99;0.55;0.44;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;0.19;6497.89;5266.8;6300.86;5178.24;8758.11;12295.56;9345.98;8025.81;7926.08;12406.52;61691.0;124309.0;60424.0;115881.0;37702.0;40280.0;39776.0;97038.0;24184.0;52359.0;0.85
0.85;0.89;0.9;0.92;0.87;0.91;0.91;0.94;0.95;0.95;0.52;0.55;0.44;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;0.22;5870.11;6497.89;5266.8;6300.86;5178.24;8758.11;12295.56;9345.98;8025.81;7926.08;57847.0;61691.0;124309.0;60424.0;115881.0;37702.0;40280.0;39776.0;97038.0;24184.0;0.79
0.79;0.85;0.89;0.9;0.92;0.87;0.91;0.91;0.94;0.95;0.47;0.52;0.55;0.44;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;0.24;4938.29;5870.11;6497.89;5266.8;6300.86;5178.24;8758.11;12295.56;9345.98;8025.81;34938.0;57847.0;61691.0;124309.0;60424.0;115881.0;37702.0;40280.0;39776.0;97038.0;0.8
0.8;0.79;0.85;0.89;0.9;0.92;0.87;0.91;0.91;0.94;0.48;0.47;0.52;0.55;0.44;0.52;0.45;0.53;0.75;0.55;0.47;0.46;0.45;0.39;0.38;0.34;0.39;0.3;0.24;0.25;5046.57;4938.29;5870.11;6497.89;5266.8;6300.86;5178.24;8758.11;12295.56;9345.98;63477.0;34938.0;57847.0;61691.0;124309.0;60424.0;115881.0;37702.0;40280.0;39776.0;0.9
